Source,Target,Type
n246,n4570,Directed
n246,n5398,Directed
n246,n5454,Directed
n246,n5453,Directed
n3190,n2566,Directed
n3190,n5471,Directed
n3190,n148,Directed
n3190,n5487,Directed
n3190,n5195,Directed
n3190,n5467,Directed
n3190,n5491,Directed
n3190,n5488,Directed
n3190,n5470,Directed
n3190,n4242,Directed
n3190,n3238,Directed
n3190,n2544,Directed
n3190,n5476,Directed
n3190,n3184,Directed
n3190,n2558,Directed
n3190,n3230,Directed
n3190,n5485,Directed
n3190,n5484,Directed
n3190,n3233,Directed
n3190,n5468,Directed
n3190,n4677,Directed
n3190,n5473,Directed
n3190,n988,Directed
n3190,n1211,Directed
n3190,n5486,Directed
n3190,n2262,Directed
n3190,n1728,Directed
n3190,n5489,Directed
n3190,n1831,Directed
n3190,n5495,Directed
n3190,n5480,Directed
n3190,n4466,Directed
n3190,n4034,Directed
n3190,n2270,Directed
n3190,n5481,Directed
n3190,n3180,Directed
n3190,n5479,Directed
n3190,n5474,Directed
n3190,n3306,Directed
n3190,n5483,Directed
n3190,n5482,Directed
n3190,n5493,Directed
n3190,n4530,Directed
n3190,n5490,Directed
n3190,n433,Directed
n3190,n2631,Directed
n3190,n5492,Directed
n3190,n5496,Directed
n3190,n3284,Directed
n3190,n2563,Directed
n3190,n5478,Directed
n3190,n5475,Directed
n3190,n420,Directed
n3190,n5472,Directed
n3190,n457,Directed
n3190,n5494,Directed
n3190,n5466,Directed
n3190,n5469,Directed
n3190,n5477,Directed
n5497,n5517,Directed
n5497,n5525,Directed
n5497,n5514,Directed
n5497,n5500,Directed
n5497,n5512,Directed
n5497,n5499,Directed
n5497,n5521,Directed
n5497,n5503,Directed
n5497,n2997,Directed
n5497,n2670,Directed
n5497,n4242,Directed
n5497,n5508,Directed
n5497,n5501,Directed
n5497,n2547,Directed
n5497,n5509,Directed
n5497,n1478,Directed
n5497,n5520,Directed
n5497,n273,Directed
n5497,n5506,Directed
n5497,n5516,Directed
n5497,n5504,Directed
n5497,n5507,Directed
n5497,n5523,Directed
n5497,n5526,Directed
n5497,n5518,Directed
n5497,n5519,Directed
n5497,n894,Directed
n5497,n5515,Directed
n5497,n5510,Directed
n5497,n5522,Directed
n5497,n5498,Directed
n5497,n3128,Directed
n5497,n5502,Directed
n5497,n5524,Directed
n5497,n5505,Directed
n5497,n5511,Directed
n5497,n4207,Directed
n5497,n5513,Directed
n5527,n5545,Directed
n5527,n5546,Directed
n5527,n5561,Directed
n5527,n5552,Directed
n5527,n4242,Directed
n5527,n5582,Directed
n5527,n5571,Directed
n5527,n5575,Directed
n5527,n5539,Directed
n5527,n5568,Directed
n5527,n5549,Directed
n5527,n5538,Directed
n5527,n5577,Directed
n5527,n5585,Directed
n5527,n5562,Directed
n5527,n5551,Directed
n5527,n5570,Directed
n5527,n5584,Directed
n5527,n5583,Directed
n5527,n5553,Directed
n5527,n5535,Directed
n5527,n5530,Directed
n5527,n5563,Directed
n5527,n5580,Directed
n5527,n5566,Directed
n5527,n5586,Directed
n5527,n5540,Directed
n5527,n5534,Directed
n5527,n5557,Directed
n5527,n5537,Directed
n5527,n5531,Directed
n5527,n5572,Directed
n5527,n5565,Directed
n5527,n5543,Directed
n5527,n5550,Directed
n5527,n5578,Directed
n5527,n5569,Directed
n5527,n5556,Directed
n5527,n5567,Directed
n5527,n5544,Directed
n5527,n5548,Directed
n5527,n5579,Directed
n5527,n5581,Directed
n5527,n5555,Directed
n5527,n5528,Directed
n5527,n5564,Directed
n5527,n5529,Directed
n5527,n5542,Directed
n5527,n5560,Directed
n5527,n5533,Directed
n5527,n5559,Directed
n5527,n5547,Directed
n5527,n5574,Directed
n5527,n5576,Directed
n5527,n5554,Directed
n5527,n5541,Directed
n5527,n5573,Directed
n5527,n5532,Directed
n5527,n5536,Directed
n5527,n5558,Directed
n5587,n1373,Directed
n5587,n1173,Directed
n5587,n5175,Directed
n5587,n5595,Directed
n5587,n5604,Directed
n5587,n426,Directed
n5587,n5608,Directed
n5587,n5590,Directed
n5587,n4218,Directed
n5587,n5598,Directed
n5587,n5591,Directed
n5587,n5596,Directed
n5587,n1219,Directed
n5587,n5589,Directed
n5587,n4309,Directed
n5587,n5614,Directed
n5587,n5593,Directed
n5587,n5588,Directed
n5587,n273,Directed
n5587,n5600,Directed
n5587,n5592,Directed
n5587,n5597,Directed
n5587,n370,Directed
n5587,n5603,Directed
n5587,n83,Directed
n5587,n5594,Directed
n5587,n5611,Directed
n5587,n5607,Directed
n5587,n5612,Directed
n5587,n5617,Directed
n5587,n5601,Directed
n5587,n5613,Directed
n5587,n5606,Directed
n5587,n5602,Directed
n5587,n5610,Directed
n5587,n4422,Directed
n5587,n4150,Directed
n5587,n5605,Directed
n5587,n5618,Directed
n5587,n5599,Directed
n5587,n5615,Directed
n5587,n5609,Directed
n5587,n5616,Directed
n5587,n2193,Directed
n5619,n5622,Directed
n5619,n5195,Directed
n5619,n677,Directed
n5619,n5626,Directed
n5619,n5628,Directed
n5619,n4458,Directed
n5619,n5620,Directed
n5619,n5625,Directed
n5619,n5621,Directed
n5619,n5627,Directed
n5619,n5623,Directed
n5619,n5624,Directed
n5619,n1959,Directed
n5629,n5637,Directed
n5629,n5640,Directed
n5629,n5642,Directed
n5629,n5643,Directed
n5629,n5632,Directed
n5629,n5644,Directed
n5629,n5639,Directed
n5629,n5636,Directed
n5629,n5633,Directed
n5629,n5635,Directed
n5629,n5630,Directed
n5629,n5638,Directed
n5629,n5641,Directed
n5629,n4150,Directed
n5629,n5631,Directed
n5629,n5634,Directed
n5645,n5651,Directed
n5645,n5655,Directed
n5645,n5652,Directed
n5645,n5656,Directed
n5645,n1959,Directed
n5645,n159,Directed
n5645,n5650,Directed
n5645,n5646,Directed
n5645,n5647,Directed
n5645,n2241,Directed
n5645,n5653,Directed
n5645,n5654,Directed
n5645,n494,Directed
n5645,n5649,Directed
n5645,n1071,Directed
n5645,n5648,Directed
n5657,n5670,Directed
n5657,n5665,Directed
n5657,n5671,Directed
n5657,n743,Directed
n5657,n5666,Directed
n5657,n5668,Directed
n5657,n5663,Directed
n5657,n5664,Directed
n5657,n5241,Directed
n5657,n5660,Directed
n5657,n791,Directed
n5657,n471,Directed
n5657,n5661,Directed
n5657,n6,Directed
n5657,n5658,Directed
n5657,n5662,Directed
n5657,n5667,Directed
n5657,n5669,Directed
n5657,n5659,Directed
n5657,n749,Directed
n5672,n5675,Directed
n5672,n5674,Directed
n5672,n5195,Directed
n5672,n5679,Directed
n5672,n6,Directed
n5672,n5676,Directed
n5672,n5673,Directed
n5672,n5680,Directed
n5672,n5678,Directed
n5672,n5677,Directed
n5681,n159,Directed
n5681,n5691,Directed
n5681,n5688,Directed
n5681,n5697,Directed
n5681,n5682,Directed
n5681,n5686,Directed
n5681,n5694,Directed
n5681,n5685,Directed
n5681,n2487,Directed
n5681,n5684,Directed
n5681,n5693,Directed
n5681,n5692,Directed
n5681,n5689,Directed
n5681,n5695,Directed
n5681,n5683,Directed
n5681,n5687,Directed
n5681,n5335,Directed
n5681,n370,Directed
n5681,n5195,Directed
n5681,n5696,Directed
n5681,n5690,Directed
n5698,n5709,Directed
n5698,n5702,Directed
n5698,n5704,Directed
n5698,n5705,Directed
n5698,n5699,Directed
n5698,n5700,Directed
n5698,n5708,Directed
n5698,n5701,Directed
n5698,n5706,Directed
n5698,n5703,Directed
n5698,n5707,Directed
n5710,n5717,Directed
n5710,n4328,Directed
n5710,n5712,Directed
n5710,n5716,Directed
n5710,n5714,Directed
n5710,n5718,Directed
n5710,n5720,Directed
n5710,n5724,Directed
n5710,n5715,Directed
n5710,n5719,Directed
n5710,n5721,Directed
n5710,n5722,Directed
n5710,n5723,Directed
n5710,n5713,Directed
n5710,n5711,Directed
n5725,n5425,Directed
n5725,n162,Directed
n5725,n5740,Directed
n5725,n159,Directed
n5725,n125,Directed
n5725,n395,Directed
n5725,n46,Directed
n5725,n5731,Directed
n5725,n4264,Directed
n5725,n14,Directed
n5725,n5739,Directed
n5725,n5726,Directed
n5725,n5734,Directed
n5725,n5729,Directed
n5725,n5733,Directed
n5725,n5736,Directed
n5725,n5742,Directed
n5725,n5727,Directed
n5725,n5735,Directed
n5725,n1515,Directed
n5725,n5732,Directed
n5725,n894,Directed
n5725,n5738,Directed
n5725,n4535,Directed
n5725,n2949,Directed
n5725,n1211,Directed
n5725,n5741,Directed
n5725,n5728,Directed
n5725,n5737,Directed
n5725,n7180,Directed
n5725,n245,Directed
n5725,n5730,Directed
n5743,n5755,Directed
n5743,n5753,Directed
n5743,n2460,Directed
n5743,n5748,Directed
n5743,n5744,Directed
n5743,n4242,Directed
n5743,n5751,Directed
n5743,n5759,Directed
n5743,n5765,Directed
n5743,n5745,Directed
n5743,n5757,Directed
n5743,n5761,Directed
n5743,n5750,Directed
n5743,n5760,Directed
n5743,n5746,Directed
n5743,n5756,Directed
n5743,n339,Directed
n5743,n5752,Directed
n5743,n5762,Directed
n5743,n5758,Directed
n5743,n5763,Directed
n5743,n5754,Directed
n5743,n5747,Directed
n5743,n5749,Directed
n5743,n5764,Directed
n5766,n5799,Directed
n5766,n5819,Directed
n5766,n5821,Directed
n5766,n5816,Directed
n5766,n5813,Directed
n5766,n5814,Directed
n5766,n5818,Directed
n5766,n5807,Directed
n5766,n5195,Directed
n5766,n5768,Directed
n5766,n1027,Directed
n5766,n5782,Directed
n5766,n5808,Directed
n5766,n533,Directed
n5766,n5809,Directed
n5766,n1071,Directed
n5766,n5803,Directed
n5766,n5775,Directed
n5766,n5796,Directed
n5766,n5779,Directed
n5766,n5793,Directed
n5766,n5784,Directed
n5766,n5829,Directed
n5766,n5823,Directed
n5766,n5786,Directed
n5766,n5812,Directed
n5766,n5777,Directed
n5766,n5822,Directed
n5766,n718,Directed
n5766,n5798,Directed
n5766,n5789,Directed
n5766,n5815,Directed
n5766,n5770,Directed
n5766,n5781,Directed
n5766,n5774,Directed
n5766,n5111,Directed
n5766,n5783,Directed
n5766,n5787,Directed
n5766,n5802,Directed
n5766,n355,Directed
n5766,n5776,Directed
n5766,n5343,Directed
n5766,n5801,Directed
n5766,n5767,Directed
n5766,n5769,Directed
n5766,n5792,Directed
n5766,n5797,Directed
n5766,n5804,Directed
n5766,n5772,Directed
n5766,n5794,Directed
n5766,n2027,Directed
n5766,n46,Directed
n5766,n5788,Directed
n5766,n5791,Directed
n5766,n5778,Directed
n5766,n5827,Directed
n5766,n5820,Directed
n5766,n5800,Directed
n5766,n5773,Directed
n5766,n5785,Directed
n5766,n5790,Directed
n5766,n5810,Directed
n5766,n5828,Directed
n5766,n247,Directed
n5766,n243,Directed
n5766,n5824,Directed
n5766,n5817,Directed
n5766,n5826,Directed
n5766,n5811,Directed
n5766,n5825,Directed
n5766,n5805,Directed
n5766,n945,Directed
n5766,n5771,Directed
n5766,n5795,Directed
n5766,n5780,Directed
n5766,n5806,Directed
n5830,n5874,Directed
n5830,n29,Directed
n5830,n5195,Directed
n5830,n5868,Directed
n5830,n5832,Directed
n5830,n5882,Directed
n5830,n4459,Directed
n5830,n5022,Directed
n5830,n5851,Directed
n5830,n4242,Directed
n5830,n5846,Directed
n5830,n2104,Directed
n5830,n5892,Directed
n5830,n5889,Directed
n5830,n5841,Directed
n5830,n5869,Directed
n5830,n5875,Directed
n5830,n1907,Directed
n5830,n5881,Directed
n5830,n5863,Directed
n5830,n5850,Directed
n5830,n5838,Directed
n5830,n5835,Directed
n5830,n4607,Directed
n5830,n5873,Directed
n5830,n4805,Directed
n5830,n1684,Directed
n5830,n5885,Directed
n5830,n5877,Directed
n5830,n5864,Directed
n5830,n5878,Directed
n5830,n5862,Directed
n5830,n5886,Directed
n5830,n5836,Directed
n5830,n4439,Directed
n5830,n5857,Directed
n5830,n5834,Directed
n5830,n5871,Directed
n5830,n5883,Directed
n5830,n5845,Directed
n5830,n5888,Directed
n5830,n4094,Directed
n5830,n5859,Directed
n5830,n5879,Directed
n5830,n5861,Directed
n5830,n5887,Directed
n5830,n5847,Directed
n5830,n4267,Directed
n5830,n5852,Directed
n5830,n5854,Directed
n5830,n5867,Directed
n5830,n1583,Directed
n5830,n5891,Directed
n5830,n2483,Directed
n5830,n5837,Directed
n5830,n162,Directed
n5830,n142,Directed
n5830,n5893,Directed
n5830,n5844,Directed
n5830,n125,Directed
n5830,n5848,Directed
n5830,n5853,Directed
n5830,n5870,Directed
n5830,n5840,Directed
n5830,n5876,Directed
n5830,n894,Directed
n5830,n5890,Directed
n5830,n14,Directed
n5830,n5858,Directed
n5830,n782,Directed
n5830,n5865,Directed
n5830,n1564,Directed
n5830,n5880,Directed
n5830,n5856,Directed
n5830,n5849,Directed
n5830,n5866,Directed
n5830,n106,Directed
n5830,n137,Directed
n5830,n5855,Directed
n5830,n75,Directed
n5830,n5839,Directed
n5830,n2112,Directed
n5830,n5831,Directed
n5830,n5842,Directed
n5830,n494,Directed
n5830,n1215,Directed
n5830,n5872,Directed
n5830,n5843,Directed
n5830,n5833,Directed
n5830,n5860,Directed
n5830,n5884,Directed
n5894,n691,Directed
n5894,n4534,Directed
n5894,n5906,Directed
n5894,n5911,Directed
n5894,n5923,Directed
n5894,n5882,Directed
n5894,n5922,Directed
n5894,n5924,Directed
n5894,n5195,Directed
n5894,n5897,Directed
n5894,n5910,Directed
n5894,n5889,Directed
n5894,n5909,Directed
n5894,n5919,Directed
n5894,n5899,Directed
n5894,n5912,Directed
n5894,n5921,Directed
n5894,n3476,Directed
n5894,n2047,Directed
n5894,n2781,Directed
n5894,n2045,Directed
n5894,n5925,Directed
n5894,n5735,Directed
n5894,n5898,Directed
n5894,n5900,Directed
n5894,n5189,Directed
n5894,n2673,Directed
n5894,n5918,Directed
n5894,n5908,Directed
n5894,n2065,Directed
n5894,n5895,Directed
n5894,n5903,Directed
n5894,n5929,Directed
n5894,n5901,Directed
n5894,n5902,Directed
n5894,n5930,Directed
n5894,n5905,Directed
n5894,n162,Directed
n5894,n1828,Directed
n5894,n3966,Directed
n5894,n5915,Directed
n5894,n370,Directed
n5894,n5907,Directed
n5894,n5913,Directed
n5894,n5904,Directed
n5894,n5926,Directed
n5894,n5920,Directed
n5894,n5928,Directed
n5894,n5927,Directed
n5894,n176,Directed
n5894,n5916,Directed
n5894,n5917,Directed
n5894,n719,Directed
n5894,n3941,Directed
n5894,n5914,Directed
n5894,n5896,Directed
n5931,n5940,Directed
n5931,n5952,Directed
n5931,n5954,Directed
n5931,n5195,Directed
n5931,n4242,Directed
n5931,n5949,Directed
n5931,n5936,Directed
n5931,n1238,Directed
n5931,n4458,Directed
n5931,n5938,Directed
n5931,n5944,Directed
n5931,n5948,Directed
n5931,n5953,Directed
n5931,n1965,Directed
n5931,n5941,Directed
n5931,n83,Directed
n5931,n5932,Directed
n5931,n5935,Directed
n5931,n4416,Directed
n5931,n5951,Directed
n5931,n5939,Directed
n5931,n5942,Directed
n5931,n5937,Directed
n5931,n5943,Directed
n5931,n5950,Directed
n5931,n5945,Directed
n5931,n5947,Directed
n5931,n471,Directed
n5931,n176,Directed
n5931,n5933,Directed
n5931,n1831,Directed
n5931,n5934,Directed
n5931,n3098,Directed
n5931,n5946,Directed
n3241,n2566,Directed
n3241,n5195,Directed
n3241,n2460,Directed
n3241,n6020,Directed
n3241,n5987,Directed
n3241,n6031,Directed
n3241,n5988,Directed
n3241,n2570,Directed
n3241,n4242,Directed
n3241,n6010,Directed
n3241,n5975,Directed
n3241,n6013,Directed
n3241,n2544,Directed
n3241,n5977,Directed
n3241,n3184,Directed
n3241,n2609,Directed
n3241,n5996,Directed
n3241,n6016,Directed
n3241,n5968,Directed
n3241,n3230,Directed
n3241,n5998,Directed
n3241,n5979,Directed
n3241,n5993,Directed
n3241,n6002,Directed
n3241,n6026,Directed
n3241,n5971,Directed
n3241,n5955,Directed
n3241,n2262,Directed
n3241,n5960,Directed
n3241,n2580,Directed
n3241,n6000,Directed
n3241,n5958,Directed
n3241,n6011,Directed
n3241,n6023,Directed
n3241,n5982,Directed
n3241,n6005,Directed
n3241,n1583,Directed
n3241,n3180,Directed
n3241,n6015,Directed
n3241,n5980,Directed
n3241,n5962,Directed
n3241,n985,Directed
n3241,n5967,Directed
n3241,n2630,Directed
n3241,n6028,Directed
n3241,n2548,Directed
n3241,n5482,Directed
n3241,n1449,Directed
n3241,n3244,Directed
n3241,n6003,Directed
n3241,n2613,Directed
n3241,n5981,Directed
n3241,n6004,Directed
n3241,n3284,Directed
n3241,n5973,Directed
n3241,n5985,Directed
n3241,n6018,Directed
n3241,n2581,Directed
n3241,n5999,Directed
n3241,n6009,Directed
n3241,n2532,Directed
n3241,n4091,Directed
n3241,n2611,Directed
n3241,n3302,Directed
n3241,n2278,Directed
n3241,n5466,Directed
n3241,n2643,Directed
n3241,n5471,Directed
n3241,n5970,Directed
n3241,n6019,Directed
n3241,n6030,Directed
n3241,n6021,Directed
n3241,n3159,Directed
n3241,n5991,Directed
n3241,n6032,Directed
n3241,n3238,Directed
n3241,n2567,Directed
n3241,n5974,Directed
n3241,n2558,Directed
n3241,n5990,Directed
n3241,n5983,Directed
n3241,n2812,Directed
n3241,n5989,Directed
n3241,n3296,Directed
n3241,n6025,Directed
n3241,n5984,Directed
n3241,n6006,Directed
n3241,n6007,Directed
n3241,n179,Directed
n3241,n5964,Directed
n3241,n5965,Directed
n3241,n6012,Directed
n3241,n981,Directed
n3241,n5978,Directed
n3241,n5994,Directed
n3241,n5997,Directed
n3241,n6008,Directed
n3241,n5969,Directed
n3241,n6024,Directed
n3241,n3254,Directed
n3241,n5957,Directed
n3241,n4034,Directed
n3241,n2270,Directed
n3241,n3246,Directed
n3241,n5992,Directed
n3241,n6022,Directed
n3241,n5995,Directed
n3241,n1028,Directed
n3241,n6001,Directed
n3241,n2616,Directed
n3241,n5961,Directed
n3241,n5986,Directed
n3241,n3212,Directed
n3241,n5956,Directed
n3241,n2576,Directed
n3241,n6029,Directed
n3241,n5972,Directed
n3241,n3240,Directed
n3241,n5959,Directed
n3241,n5966,Directed
n3241,n6017,Directed
n3241,n2554,Directed
n3241,n5976,Directed
n3241,n420,Directed
n3241,n5963,Directed
n3241,n6014,Directed
n3241,n2624,Directed
n3241,n6027,Directed
n5970,n2566,Directed
n5970,n5195,Directed
n5970,n5988,Directed
n5970,n39,Directed
n5970,n5975,Directed
n5970,n2544,Directed
n5970,n6057,Directed
n5970,n6070,Directed
n5970,n6093,Directed
n5970,n2658,Directed
n5970,n3252,Directed
n5970,n6063,Directed
n5970,n6090,Directed
n5970,n3230,Directed
n5970,n6039,Directed
n5970,n5998,Directed
n5970,n2462,Directed
n5970,n6073,Directed
n5970,n6045,Directed
n5970,n2262,Directed
n5970,n6037,Directed
n5970,n6065,Directed
n5970,n3195,Directed
n5970,n3492,Directed
n5970,n6056,Directed
n5970,n3180,Directed
n5970,n426,Directed
n5970,n6053,Directed
n5970,n6059,Directed
n5970,n6069,Directed
n5970,n6076,Directed
n5970,n46,Directed
n5970,n462,Directed
n5970,n2569,Directed
n5970,n1336,Directed
n5970,n6067,Directed
n5970,n370,Directed
n5970,n2548,Directed
n5970,n6075,Directed
n5970,n6096,Directed
n5970,n6058,Directed
n5970,n6084,Directed
n5970,n6046,Directed
n5970,n6086,Directed
n5970,n6043,Directed
n5970,n6097,Directed
n5970,n6087,Directed
n5970,n6066,Directed
n5970,n6061,Directed
n5970,n6088,Directed
n5970,n2532,Directed
n5970,n7180,Directed
n5970,n6048,Directed
n5970,n5466,Directed
n5970,n28,Directed
n5970,n6081,Directed
n5970,n5487,Directed
n5970,n436,Directed
n5970,n6033,Directed
n5970,n6085,Directed
n5970,n3238,Directed
n5970,n2567,Directed
n5970,n6089,Directed
n5970,n5974,Directed
n5970,n1731,Directed
n5970,n2558,Directed
n5970,n6041,Directed
n5970,n6092,Directed
n5970,n5983,Directed
n5970,n6036,Directed
n5970,n5270,Directed
n5970,n6095,Directed
n5970,n6055,Directed
n5970,n448,Directed
n5970,n6094,Directed
n5970,n3172,Directed
n5970,n6080,Directed
n5970,n6034,Directed
n5970,n6038,Directed
n5970,n6050,Directed
n5970,n6047,Directed
n5970,n179,Directed
n5970,n5964,Directed
n5970,n988,Directed
n5970,n6079,Directed
n5970,n4439,Directed
n5970,n471,Directed
n5970,n981,Directed
n5970,n6091,Directed
n5970,n6082,Directed
n5970,n5489,Directed
n5970,n4034,Directed
n5970,n2270,Directed
n5970,n2529,Directed
n5970,n1926,Directed
n5970,n6071,Directed
n5970,n6049,Directed
n5970,n6051,Directed
n5970,n6052,Directed
n5970,n3472,Directed
n5970,n3497,Directed
n5970,n6035,Directed
n5970,n6072,Directed
n5970,n6074,Directed
n5970,n6040,Directed
n5970,n6064,Directed
n5970,n6044,Directed
n5970,n6029,Directed
n5970,n6060,Directed
n5970,n6054,Directed
n5970,n6077,Directed
n5970,n6078,Directed
n5970,n3284,Directed
n5970,n2739,Directed
n5970,n176,Directed
n5970,n6062,Directed
n5970,n6042,Directed
n5970,n6068,Directed
n5970,n6083,Directed
n5970,n2624,Directed
n6098,n6105,Directed
n6098,n4442,Directed
n6098,n5874,Directed
n6098,n6119,Directed
n6098,n5195,Directed
n6098,n4543,Directed
n6098,n6150,Directed
n6098,n6166,Directed
n6098,n6147,Directed
n6098,n6152,Directed
n6098,n6170,Directed
n6098,n2104,Directed
n6098,n6168,Directed
n6098,n6120,Directed
n6098,n6132,Directed
n6098,n6143,Directed
n6098,n4262,Directed
n6098,n5782,Directed
n6098,n6146,Directed
n6098,n5875,Directed
n6098,n6138,Directed
n6098,n6118,Directed
n6098,n6153,Directed
n6098,n6125,Directed
n6098,n6131,Directed
n6098,n6159,Directed
n6098,n6174,Directed
n6098,n6158,Directed
n6098,n6107,Directed
n6098,n6164,Directed
n6098,n6144,Directed
n6098,n6139,Directed
n6098,n6173,Directed
n6098,n6109,Directed
n6098,n177,Directed
n6098,n6124,Directed
n6098,n6155,Directed
n6098,n6110,Directed
n6098,n5877,Directed
n6098,n3842,Directed
n6098,n3862,Directed
n6098,n6148,Directed
n6098,n6169,Directed
n6098,n6135,Directed
n6098,n5815,Directed
n6098,n6134,Directed
n6098,n6116,Directed
n6098,n6127,Directed
n6098,n6115,Directed
n6098,n6141,Directed
n6098,n6121,Directed
n6098,n6102,Directed
n6098,n6163,Directed
n6098,n3859,Directed
n6098,n5854,Directed
n6098,n6136,Directed
n6098,n1606,Directed
n6098,n4583,Directed
n6098,n142,Directed
n6098,n6117,Directed
n6098,n6167,Directed
n6098,n6113,Directed
n6098,n6149,Directed
n6098,n6160,Directed
n6098,n6172,Directed
n6098,n6100,Directed
n6098,n6111,Directed
n6098,n6126,Directed
n6098,n6137,Directed
n6098,n14,Directed
n6098,n6157,Directed
n6098,n6103,Directed
n6098,n6108,Directed
n6098,n6165,Directed
n6098,n6129,Directed
n6098,n1676,Directed
n6098,n6099,Directed
n6098,n6112,Directed
n6098,n6128,Directed
n6098,n6151,Directed
n6098,n6154,Directed
n6098,n6130,Directed
n6098,n6123,Directed
n6098,n6162,Directed
